trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
NewTrainer,2022-01-16 12:14:46.539901,299,1000,4,0.4706,1.8702,0.34600000000000003,0.2113,0.6371,0.6539,0.7161,0.3287,1.2091,0.4908,39.1429,0.7653,0.757,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:14:48.319544,299,1000,4,0.3807,1.8803,0.3761,0.2133,0.6372,0.5982,0.7451,0.329,1.2392,0.5049,39.1429,0.7687,0.7577,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:14:50.101973,299,1000,4,0.3486,1.8827,0.3469,0.2049,0.6359,0.6391,0.7494,0.3244,1.1997,0.5055,39.1429,0.7653,0.757,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:14:52.428561,299,1000,8,0.2202,1.6543,0.2453,0.1717,0.5081,0.7314,0.5835,0.3766,1.2312,0.5946,39.1429,0.7959,0.7658,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:14:54.282285,299,1000,8,0.3451,1.6344,0.3095,0.1837,0.5287,0.5273,0.5627,0.3296,1.1173,0.5193,39.1429,0.7959,0.7658,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:14:56.021601,299,1000,8,0.2271,1.5823,0.2492,0.1562,0.4956,0.6524,0.5506,0.3229,1.0943,0.5224,39.1429,0.7721,0.7587,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:25:24.500804,20,20,2,0.7245,2.1559,0.5765,0.2243,0.7973,0.5953,0.7809999999999999,0.2931,1.2062,0.3938,39.1429,0.8129,0.7656,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:25:24.629833,20,20,4,0.6781,2.1518,0.5775,0.2411,0.8324,0.5743,0.7765,0.2926,1.2014,0.3689,39.1429,0.8299,0.7705,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:25:24.760630,20,20,8,0.6665,2.1491,0.5547,0.2456,0.8079999999999999,0.5798,0.7531,0.2919,1.2033,0.3718,39.1429,0.8401,0.7738,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:24.961630,27,20,2,0.7667,2.1721,0.6186,0.2566,0.8224,0.5776,0.7378,0.3075,1.2545,0.4007,39.1429,0.8469,0.7749,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:25.543655,88,20,2,0.6696,2.2779,0.5502,0.2619,0.8883,0.579,0.8339,0.3084,1.2999,0.3621,39.1429,0.8605,0.7796,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:27.365181,298,20,2,0.4382,1.942,0.4078,0.2173,0.6848,0.6293,0.7563,0.3199,1.1969,0.4715,39.1429,0.7687,0.7574,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:27.498093,20,20,4,0.6975,2.1327,0.6058,0.2331,0.8201,0.5867,0.8027,0.2918,1.2011,0.3864,39.1429,0.8061,0.7641,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:27.836257,52,20,4,0.7025,2.211,0.5509,0.256,0.8481,0.5811,0.7828,0.306,1.2616,0.3772,39.1429,0.8503,0.7768,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:27.963375,20,20,4,0.7278,2.1091,0.5795,0.2444,0.7799,0.5845,0.7313,0.2952,1.205,0.3962,39.1429,0.8265,0.7704,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:28.099378,20,20,8,0.6432,2.206,0.5337,0.2586,0.8385,0.5935,0.7863,0.3175,1.2967,0.3919,39.1429,0.8571,0.7781,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:28.908330,124,20,8,0.3114,1.7639,0.34600000000000003,0.1873,0.6041,0.7045,0.6513,0.3853,1.294,0.6198,39.1429,0.7755,0.7592,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:29.044367,20,20,8,0.709,2.135,0.5901,0.2341,0.8164,0.583,0.7823,0.2964,1.1888,0.3904,39.1429,0.8061,0.7639,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
