trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
NewTrainer,2022-01-16 12:39:05.119195,299,1000,4,0.3449,1.0867,0.3423,0.1873,0.5926,0.5082,1.1801,0.3682,0.8904,0.4786,19.4444,0.1646,0.2518,16,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:39:07.090194,299,1000,8,0.1338,0.8682,0.223,0.1209,0.5068,0.4865,1.123,0.3471,0.8425,0.4635,19.4444,0.1605,0.2512,1,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:39:08.677193,299,1000,8,0.1595,0.8139,0.2415,0.1305,0.5107,0.4676,1.2032,0.3836,0.8809,0.5146,19.4444,0.1646,0.2518,4,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:39:10.191193,299,1000,8,0.2058,0.8707,0.2363,0.1199,0.5186,0.4889,1.1367,0.3379,0.8624,0.4615,19.4444,0.1687,0.2524,16,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
BaseTrainer,2022-01-16 13:05:40.655862,143,20,2,0.5638,1.5019,0.5236,0.3198,0.7772,0.5893,1.1977,0.3458,0.9728,0.4709,19.4444,0.1728,0.2526,0,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=9)"
BaseTrainer,2022-01-16 13:05:41.984864,263,20,4,0.3054,1.1212,0.3242,0.1954,0.585,0.5085,1.1688,0.3719,0.8488,0.4696,19.4444,0.1646,0.2518,0,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=9)"
BaseTrainer,2022-01-16 13:05:43.270864,258,20,8,0.1719,0.8058,0.24,0.1209,0.4956,0.4574,1.1226,0.3654,0.8390000000000001,0.5129,19.4444,0.1646,0.2518,0,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=9)"
NewTrainer,2022-01-16 13:05:43.511863,39,20,2,0.6195,1.4743,0.5552,0.3079,0.7761,0.565,1.1812,0.3475,0.9187,0.4608,19.4444,0.1605,0.2518,1,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 13:05:43.621992,20,20,2,0.6133,1.4786,0.5542,0.314,0.7584,0.5835,1.1282,0.3388,0.9146,0.4766,19.4444,0.2016,0.2554,4,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 13:05:45.120023,299,20,2,0.4227,1.3418,0.4073,0.3045,0.6752,0.5913,1.1717,0.3845,0.8504,0.5012,19.4444,0.1605,0.2515,16,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 13:05:45.624993,78,20,4,0.6432,1.4635,0.54,0.3103,0.7828,0.5803,1.2063,0.3474,0.9804,0.4862,19.4444,0.1893,0.2541,1,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 13:05:45.843990,40,20,4,0.5883,1.4736,0.5268,0.3366,0.7566,0.5999,1.1639,0.3408,0.971,0.4869,19.4444,0.2263,0.2595,4,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 13:05:46.191020,68,20,4,0.7463,1.4987,0.5038,0.3128,0.767,0.5887,1.2091,0.3636,0.9412,0.4819,19.4444,0.1605,0.2518,16,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 13:05:47.813990,242,20,8,0.257,0.9584,0.2652,0.1329,0.5427,0.4658,1.164,0.3581,0.8672,0.453,19.4444,0.1646,0.252,1,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 13:05:49.332039,283,20,8,0.2234,0.8189,0.2407,0.1217,0.5037,0.4793,1.1526,0.3645,0.8786,0.5082,19.4444,0.1605,0.2515,4,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 13:05:49.866693,104,20,8,0.2348,1.148,0.3229,0.2121,0.597,0.5421,1.2044,0.3835,0.8864,0.5016,19.4444,0.1605,0.2511,16,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
