trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
NewTrainer,2022-01-16 13:57:56.444788,299,1000,4,0.1808,0.0452,0.1867,0.0763,0.1623,0.0617,0.1873,0.0885,0.2446,0.075,45.875,0.7214,0.10800000000000001,1,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:58:12.701106,299,1000,4,0.171,0.0489,0.1972,0.0829,0.1699,0.0622,0.1985,0.0976,0.2454,0.0616,45.875,0.7198,0.0956,4,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:58:27.180607,299,1000,4,0.1781,0.0645,0.2224,0.1158,0.1864,0.0955,0.2244,0.1238,0.2842,0.1017,45.875,0.6693,0.0859,16,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:58:49.791322,299,1000,8,0.08800000000000001,0.0241,0.1347,0.0659,0.1176,0.0454,0.1423,0.0794,0.2006,0.0811,45.875,0.743,0.1288,1,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:59:06.076230,299,1000,8,0.0851,0.0251,0.1348,0.0626,0.1213,0.0481,0.1423,0.0774,0.2165,0.0929,45.875,0.7559999999999999,0.1601,4,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:59:20.636160,299,1000,8,0.0913,0.0246,0.1357,0.0569,0.1192,0.0459,0.1419,0.068,0.2173,0.0975,45.875,0.7464,0.2509,16,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
BaseTrainer,2022-01-16 14:05:14.822509,189,20,2,0.4674,0.3662,0.4833,0.3059,0.4337,0.2836,0.4804,0.3062,0.5312,0.2429,45.875,0.5819,0.0643,0,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-16 14:05:23.352980,180,20,4,0.211,0.0546,0.2056,0.087,0.1757,0.0695,0.206,0.0975,0.2439,0.0805,45.875,0.638,0.0798,0,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-16 14:05:30.675525,153,20,8,0.1129,0.0299,0.1481,0.061,0.1326,0.0469,0.1531,0.0758,0.2186,0.0855,45.875,0.7619,0.1466,0,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-16 14:05:43.711340,172,20,2,0.4754,0.3734,0.4873,0.3029,0.439,0.2825,0.4873,0.302,0.529,0.2417,45.875,0.5808,0.0631,1,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 14:05:57.334188,246,20,2,0.3484,0.1701,0.3429,0.1834,0.2996,0.161,0.3428,0.1872,0.3988,0.1404,45.875,0.6164,0.0698,4,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 14:06:06.463592,185,20,2,0.458,0.3673,0.4781,0.3085,0.4291,0.2853,0.4764,0.3084,0.5241,0.249,45.875,0.5770000000000001,0.0636,16,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 14:06:22.754167,214,20,4,0.1973,0.0428,0.1857,0.0835,0.1557,0.0599,0.187,0.0891,0.2388,0.0808,45.875,0.6912,0.1,1,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 14:06:32.972614,185,20,4,0.1888,0.0475,0.1962,0.0786,0.1672,0.0626,0.1949,0.0854,0.2507,0.0723,45.875,0.7107,0.1041,4,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 14:06:39.856947,139,20,4,0.2302,0.0608,0.2158,0.0834,0.1861,0.0653,0.2136,0.0894,0.2625,0.0826,45.875,0.6667,0.1026,16,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 14:06:55.302740,203,20,8,0.0911,0.0231,0.1264,0.0514,0.1167,0.0446,0.1343,0.0662,0.1992,0.0921,45.875,0.7203,0.1775,1,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 14:07:02.677279,132,20,8,0.1187,0.0299,0.1509,0.0568,0.1306,0.0465,0.151,0.061,0.2096,0.0771,45.875,0.7325,0.2377,4,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 14:07:08.164533,109,20,8,0.1206,0.0313,0.1491,0.053,0.135,0.0421,0.1511,0.0645,0.203,0.0698,45.875,0.7401,0.1332,16,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
