trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
NewTrainer,2022-01-17 20:34:36.320701,299,1000,4,0.5503,0.5934,0.47100000000000003,0.1487,0.5279,0.1342,0.6146,0.2078,0.3809,0.1654,27.9351,0.1749,0.0382,16,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:34:48.449969,299,1000,8,0.4193,0.4514,0.385,0.1139,0.4599,0.1002,0.5822,0.1994,0.3623,0.1255,27.9351,0.1588,0.0378,1,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:34:57.281107,299,1000,8,0.397,0.3996,0.3599,0.0903,0.4375,0.0795,0.5695,0.1974,0.3501,0.1189,27.9351,0.1512,0.0376,4,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:35:05.163081,299,1000,8,0.4320000000000001,0.4926,0.3971,0.1103,0.4783,0.101,0.5965,0.2007,0.3684,0.1232,27.9351,0.1496,0.0377,16,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
BaseTrainer,2022-01-17 20:48:24.527046,299,20,2,0.6892,0.6763,0.5279,0.1557,0.584,0.1322,0.6393,0.2063,0.4199,0.1845,27.9351,0.19899999999999998,0.0389,0,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 20:48:28.726004,163,20,4,0.6053,0.5831,0.4709,0.1467,0.5179,0.1362,0.6106,0.2109,0.363,0.1694,27.9351,0.1673,0.038,0,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 20:48:36.286609,299,20,8,0.3835,0.4069,0.36200000000000004,0.0964,0.4375,0.0938,0.5668,0.1967,0.3562,0.1138,27.9351,0.1578,0.0379,0,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-17 20:48:48.266383,299,20,2,0.8023,0.8956,0.6428,0.1599,0.7153,0.1553,0.7075,0.2055,0.5076,0.2013,27.9351,0.2285,0.0401,1,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:48:52.455692,143,20,2,0.7342,0.7785,0.5920000000000001,0.1574,0.6508,0.1456,0.6764,0.2026,0.4679,0.1933,27.9351,0.2101,0.0394,4,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:49:00.279734,299,20,2,0.7135,0.7044,0.5523,0.1482,0.6075,0.1264,0.6501,0.1951,0.4428,0.174,27.9351,0.1983,0.0389,16,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:49:09.210967,222,20,4,0.5781,0.5807,0.4687,0.1467,0.5179,0.1336,0.6149,0.2071,0.3675,0.1625,27.9351,0.1606,0.0378,1,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:49:13.796080,155,20,4,0.5866,0.595,0.4749,0.1469,0.5279,0.1326,0.6153,0.2097,0.3719,0.1673,27.9351,0.1683,0.038,4,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:49:18.207102,167,20,4,0.5893,0.5832,0.4675,0.1471,0.5162,0.134,0.6121,0.2089,0.3728,0.166,27.9351,0.1722,0.0382,16,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:49:30.369183,299,20,8,0.4108,0.428,0.3752,0.1108,0.4486,0.0985,0.57,0.2015,0.3458,0.1263,27.9351,0.1579,0.0379,1,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:49:39.146184,299,20,8,0.4091,0.4398,0.38299999999999995,0.1126,0.4546,0.0965,0.5751,0.2011,0.3561,0.124,27.9351,0.1614,0.038,4,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:49:46.977812,299,20,8,0.3882,0.441,0.3751,0.1105,0.4524,0.1022,0.5789,0.1983,0.3624,0.1202,27.9351,0.1566,0.0378,16,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
